Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
CH,8220,1,Organic Chem II,0.45,0.0,0.27,0.0,0.18,0.0,0.0,0.0,byoungmoo kim,False,CH-8220,2021
CH,8510,2,Grad Student Seminar,0.93,0.07,0.0,0.0,0.0,0.0,0.0,0.0,sourav saha,False,CH-8510,2021
CH,9100,1,Select Topic Bioanalytical C,0.05,0.8,0.05,0.0,0.0,0.0,0.0,0.0,carlos garcia perez,False,CH-9100,2021
CH,9910,2,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,daniel whitehead,False,CH-9910,2021
CH,9910,6,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,byoungmoo kim,False,CH-9910,2021
CH,9910,7,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,rhett smith,False,CH-9910,2021
CH,9910,10,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,joseph kolis,False,CH-9910,2021
CH,9910,11,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,richard marcus,False,CH-9910,2021
CH,9910,16,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,dvora perahia,False,CH-9910,2021
CH,9910,23,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,julia brumaghim,False,CH-9910,2021
CH,9910,25,Doctoral Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey nathan anker,False,CH-9910,2021
CHE,1300,1,Intro to Chemical Engineer,0.32,0.16,0.23,0.07,0.05,0.0,0.0,0.18,christopher norfolk,False,CHE-1300,2021
CHE,1300,2,Intro to Chemical Engineer,0.41,0.2,0.17,0.02,0.07,0.0,0.0,0.14,christopher norfolk,False,CHE-1300,2021
CHE,2200,1,Chem Engr Thermodynami,0.48,0.26,0.11,0.08,0.05,0.0,0.0,0.02,ana alba rubio,False,CHE-2200,2021
CHE,2300,1,Fluids/Heat Transfer,0.34,0.38,0.14,0.11,0.02,0.0,0.0,0.02,ming yang,False,CHE-2300,2021
CHE,2990,1,Creative Inquiry in CHE- N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jessica marie larsen,False,CHE-2990,2021
CHE,2990,4,CI in CHE- PROSTHETICS,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,christopher norfolk,False,CHE-2990,2021
CHE,3070,1,Unit Ops Lab I,0.19,0.57,0.19,0.02,0.02,0.0,0.0,0.0,christopher norfolk,False,CHE-3070,2021
CHE,3190,1,Engr Materials,0.18,0.42,0.21,0.13,0.05,0.0,0.0,0.02,amod ogale,False,CHE-3190,2021
CHE,3530,1,Proc Dyn & Control,0.5,0.35,0.13,0.02,0.0,0.0,0.0,0.0,suzanne roat,False,CHE-3530,2021
CHE,4330,1,Process Design II,0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,suzanne roat,False,CHE-4330,2021
CHE,4440,1,"Safety, Env & Prof Practice",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scott husson,False,CHE-4440,2021
CHE,4450,1,Pharmaceutical Engr Proce,0.92,0.06,0.02,0.0,0.0,0.0,0.0,0.0,jessica marie larsen,False,CHE-4450,2021
CHE,8950,1,Graduate Seminar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,scott husson,False,CHE-8950,2021
CHE,9910,4,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,rachel getman,False,CHE-9910,2021
CHE,9910,6,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jessica marie larsen,False,CHE-9910,2021
CHE,9910,10,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mark thies,False,CHE-9910,2021
CHIN,1010,1,Elementary Chinese,0.36,0.29,0.21,0.0,0.07,0.0,0.0,0.07,yanhua zhang,False,CHIN-1010,2021
CHIN,4140,1,Philosophy in Medieval Chi,0.57,0.29,0.0,0.14,0.0,0.0,0.0,0.0,yanming an,False,CHIN-4140,2021
CHIN,4990,1,Slct Tpcs Chin Cult,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,su- chen,False,CHIN-4990,2021
COM,1010,2,Academic & Professional D,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,lori marlise pindar,False,COM-1010,2021
COM,1010,3,Academic & Professional D,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.0,lori marlise pindar,False,COM-1010,2021
COM,1500,1,Intro to Human Communic,0.76,0.18,0.02,0.01,0.02,0.0,0.0,0.02,daniel leland fecher,False,COM-1500,2021
COM,1500,2,Intro to Human Communic,0.93,0.04,0.01,0.0,0.03,0.0,0.0,0.0,daniel leland fecher,False,COM-1500,2021
COM,1500,3,Intro to Human Communic,0.88,0.07,0.01,0.0,0.01,0.0,0.0,0.03,daniel leland fecher,False,COM-1500,2021
COM,1500,4,Intro to Human Communic,0.87,0.07,0.02,0.0,0.04,0.0,0.0,0.0,marianne herr glaser,False,COM-1500,2021
COM,1500,5,Intro to Human Communic,0.86,0.1,0.02,0.0,0.0,0.0,0.0,0.02,marianne herr glaser,False,COM-1500,2021
COM,1500,6,Intro to Human Communic,0.77,0.14,0.03,0.01,0.03,0.0,0.0,0.02,vanessa anne condon,False,COM-1500,2021
COM,2010,1,Intr to Comm Studies,0.71,0.23,0.03,0.0,0.0,0.0,0.0,0.03,caitlin baker,False,COM-2010,2021
COM,2010,2,Intr to Comm Studies,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,caitlin baker,False,COM-2010,2021
COM,2020,1,Communication Theory,0.72,0.17,0.0,0.0,0.11,0.0,0.0,0.0,kristen elai okamoto,False,COM-2020,2021
COM,2020,2,Communication Theory,0.65,0.23,0.04,0.08,0.0,0.0,0.0,0.0,jumah taweh,False,COM-2020,2021
COM,2030,1,Communication Inquiry,0.74,0.17,0.09,0.0,0.0,0.0,0.0,0.0,samuel david hakim,False,COM-2030,2021
COM,2030,2,Communication Inquiry,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,samuel david hakim,False,COM-2030,2021
COM,2500,1,Public Speaking,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0.0,charles john brewer,False,COM-2500,2021
COM,2500,2,Public Speaking,0.57,0.24,0.1,0.05,0.0,0.0,0.0,0.05,charles john brewer,False,COM-2500,2021
COM,2500,3,Public Speaking,0.62,0.19,0.14,0.0,0.0,0.0,0.0,0.05,charles john brewer,False,COM-2500,2021
COM,2500,4,Public Speaking,0.71,0.24,0.05,0.0,0.0,0.0,0.0,0.0,charles john brewer,False,COM-2500,2021
COM,2500,5,Public Speaking,0.91,0.05,0.0,0.0,0.05,0.0,0.0,0.0,vanessa anne condon,False,COM-2500,2021
COM,2500,6,Public Speaking,0.77,0.14,0.09,0.0,0.0,0.0,0.0,0.0,vanessa anne condon,False,COM-2500,2021
COM,2500,7,Public Speaking,0.9,0.05,0.0,0.0,0.05,0.0,0.0,0.0,vanessa anne condon,False,COM-2500,2021
COM,2500,8,Public Speaking,0.71,0.14,0.05,0.0,0.0,0.0,0.0,0.1,sara crocker,False,COM-2500,2021
COM,2500,9,Public Speaking,0.71,0.14,0.0,0.0,0.05,0.0,0.0,0.1,sara crocker,False,COM-2500,2021
COM,2500,10,Public Speaking,0.81,0.1,0.0,0.05,0.0,0.0,0.0,0.05,sara crocker,False,COM-2500,2021
COM,2500,11,Public Speaking,0.76,0.18,0.06,0.0,0.0,0.0,0.0,0.0,daniel leland fecher,False,COM-2500,2021
COM,2500,12,Public Speaking,0.67,0.14,0.05,0.0,0.0,0.0,0.0,0.14,elizabeth gilmore,False,COM-2500,2021
COM,2500,13,Public Speaking,0.76,0.19,0.0,0.0,0.0,0.0,0.0,0.0,samuel david hakim,False,COM-2500,2021
COM,2500,14,Public Speaking,0.52,0.29,0.1,0.0,0.0,0.0,0.0,0.1,ashley lauren pikel,False,COM-2500,2021
COM,2500,15,Public Speaking,0.67,0.1,0.19,0.0,0.05,0.0,0.0,0.0,ashley lauren pikel,False,COM-2500,2021
COM,2500,16,Public Speaking,0.71,0.1,0.05,0.05,0.0,0.0,0.0,0.1,ashley lauren pikel,False,COM-2500,2021
COM,2500,17,Public Speaking,0.33,0.33,0.1,0.1,0.05,0.0,0.0,0.1,ashley lauren pikel,False,COM-2500,2021
COM,2500,18,Public Speaking,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,william ratliff,False,COM-2500,2021
COM,2500,19,Public Speaking,0.59,0.27,0.09,0.05,0.0,0.0,0.0,0.0,william ratliff,False,COM-2500,2021
COM,2500,20,Public Speaking,0.62,0.29,0.05,0.0,0.0,0.0,0.0,0.05,william ratliff,False,COM-2500,2021
COM,2500,21,Public Speaking,0.81,0.14,0.0,0.0,0.0,0.0,0.0,0.05,william ratliff,False,COM-2500,2021
COM,2500,22,Public Speaking,0.86,0.1,0.0,0.0,0.05,0.0,0.0,0.0,jumah taweh,False,COM-2500,2021
COM,2500,23,Public Speaking,0.62,0.19,0.05,0.0,0.1,0.0,0.0,0.05,jumah taweh,False,COM-2500,2021
COM,2500,24,Public Speaking,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,madison vanwalleghen,False,COM-2500,2021
COM,2500,25,Public Speaking,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,madison vanwalleghen,False,COM-2500,2021
COM,2500,27,Public Speaking,0.4,0.25,0.15,0.0,0.1,0.0,0.0,0.1,madison vanwalleghen,False,COM-2500,2021
COM,2500,28,Public Speaking,0.7,0.25,0.05,0.0,0.0,0.0,0.0,0.0,marshall thomas covert,False,COM-2500,2021
COM,2500,29,Public Speaking,0.52,0.33,0.14,0.0,0.0,0.0,0.0,0.0,marshall thomas covert,False,COM-2500,2021
COM,2500,30,Public Speaking,0.52,0.38,0.05,0.0,0.05,0.0,0.0,0.0,marshall thomas covert,False,COM-2500,2021
COM,2500,31,Public Speaking,0.47,0.37,0.05,0.05,0.05,0.0,0.0,0.0,marshall thomas covert,False,COM-2500,2021
COM,2500,34,Public Speaking,0.91,0.09,0.0,0.0,0.0,0.0,0.0,0.0,caitlin baker,False,COM-2500,2021
COM,2500,41,Public Speaking (HON),0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,jumah taweh,True,COM-2500,2021
COM,2500,400,Public Speaking,0.79,0.16,0.0,0.0,0.0,0.0,0.0,0.05,alexis zachary davis,False,COM-2500,2021
COM,2500,401,Public Speaking,0.76,0.1,0.0,0.0,0.1,0.0,0.0,0.05,alexis zachary davis,False,COM-2500,2021
COM,2500,402,Public Speaking,0.61,0.17,0.0,0.11,0.0,0.0,0.0,0.11,alexis zachary davis,False,COM-2500,2021
COM,2500,403,Public Speaking,0.81,0.1,0.05,0.0,0.05,0.0,0.0,0.0,alexis zachary davis,False,COM-2500,2021
COM,3080,1,Public Comm & Pop Cultur,0.69,0.23,0.08,0.0,0.0,0.0,0.0,0.0,erin michelle ash,False,COM-3080,2021
COM,3130,1,Storytelling and Reporting,0.92,0.0,0.0,0.04,0.0,0.0,0.0,0.04,nigel robertson,False,COM-3130,2021
COM,3140,1,Multimedia Journalism,0.9,0.05,0.0,0.05,0.0,0.0,0.0,0.0,wanda johnson,False,COM-3140,2021
COM,3180,1,Media Comm & Social Iden,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,erin michelle ash,False,COM-3180,2021
COM,3230,1,Social Media Analytics,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,william henderson,False,COM-3230,2021
COM,3240,1,"Communication, Sport & S",0.56,0.44,0.0,0.0,0.0,0.0,0.0,0.0,gregory keith cranmer,False,COM-3240,2021
COM,3250,1,Survey of Sports Communi,0.74,0.17,0.09,0.0,0.0,0.0,0.0,0.0,gregory keith cranmer,False,COM-3250,2021
COM,3250,2,Survey of Sports Communi,0.76,0.2,0.0,0.0,0.0,0.0,0.0,0.04,virginia harrison,False,COM-3250,2021
COM,3310,1,Media Communication,0.74,0.17,0.09,0.0,0.0,0.0,0.0,0.0,james gilmore,False,COM-3310,2021
COM,3410,1,Live Studio Production,0.84,0.05,0.05,0.0,0.0,0.0,0.0,0.05,michael rodgers,False,COM-3410,2021
COM,3480,1,Interpersonal Comm,0.64,0.14,0.14,0.0,0.05,0.0,0.0,0.05,victoria wingate,False,COM-3480,2021
COM,3610,1,Argue and Debate,0.83,0.08,0.0,0.0,0.0,0.0,0.0,0.08,lindsey dixon,False,COM-3610,2021
COM,3660,1,Undergraduate Tutors,0.64,0.18,0.18,0.0,0.0,0.0,0.0,0.0,alyssa davis,False,COM-3660,2021
COM,3690,1,Political Comm,0.65,0.23,0.12,0.0,0.0,0.0,0.0,0.0,darren linvill,False,COM-3690,2021
COM,3810,1,Communication and Healt,0.82,0.09,0.05,0.05,0.0,0.0,0.0,0.0,victoria wingate,False,COM-3810,2021
COM,4270,1,Comm in Sports Organizati,0.82,0.14,0.0,0.0,0.0,0.0,0.0,0.04,virginia harrison,False,COM-4270,2021
COM,4900,1,Communication Internship,0.0,0.0,0.0,0.0,0.0,0.94,0.03,0.03,lori marlise pindar,False,COM-4900,2021
COM,4980,1,Academic & Professional D,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lori marlise pindar,False,COM-4980,2021
COM,8000,1,Communication Pedagogy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,elizabeth gilmore,False,COM-8000,2021
COM,8910,1,Thesis Research,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,erin michelle ash,False,COM-8910,2021
COM,8980,1,Colloquium,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,james gilmore,False,COM-8980,2021
COOP,1010,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1010,2021
COOP,1020,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1020,2021
COOP,1030,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-1030,2021
COOP,2010,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-2010,2021
COOP,2020,1,Co-Op Education,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,jeffrey frank neal,False,COOP-2020,2021
CPSC,1010,10,Computer Science I,0.2,0.33,0.21,0.06,0.06,0.0,0.0,0.13,carrie lynn russell,False,CPSC-1010,2021
CPSC,1020,10,Computer Science II,0.26,0.29,0.18,0.09,0.06,0.0,0.0,0.12,alexander herzog,False,CPSC-1020,2021
CPSC,1020,20,Computer Science II,0.2,0.41,0.25,0.03,0.06,0.0,0.0,0.04,alexander herzog,False,CPSC-1020,2021
CPSC,1060,10,Intro to Programming in Ja,0.2,0.2,0.18,0.09,0.21,0.0,0.0,0.13,yu-shan sun,False,CPSC-1060,2021
CPSC,1070,10,Programming Methodolog,0.24,0.39,0.17,0.08,0.01,0.0,0.0,0.11,christopher plaue,False,CPSC-1070,2021
CPSC,1110,1,Intro to Programming in C,0.28,0.42,0.12,0.03,0.11,0.0,0.0,0.05,catherine kittelstad,False,CPSC-1110,2021
CPSC,1210,1,Computational Thinking,0.43,0.0,0.14,0.0,0.29,0.0,0.0,0.14,sabarish babu,False,CPSC-1210,2021
CPSC,2070,1,Discrete Structures,0.19,0.3,0.17,0.13,0.13,0.0,0.0,0.08,sandra hedetniemi,False,CPSC-2070,2021
CPSC,2070,2,Discrete Structures,0.62,0.26,0.03,0.03,0.03,0.0,0.0,0.02,nicolas widman,False,CPSC-2070,2021
CPSC,2120,1,Algs/Data Structures,0.69,0.2,0.04,0.0,0.02,0.0,0.0,0.04,nicolas widman,False,CPSC-2120,2021
CPSC,2120,2,Algs/Data Structures,0.57,0.25,0.09,0.0,0.0,0.0,0.0,0.09,nicolas widman,False,CPSC-2120,2021
CPSC,2120,3,Algs/Data Structures,0.6,0.15,0.08,0.0,0.18,0.0,0.0,0.0,nicolas widman,False,CPSC-2120,2021
CPSC,2150,1,Software Dev Foundations,0.34,0.29,0.11,0.09,0.14,0.0,0.0,0.03,yu-shan sun,False,CPSC-2150,2021
CPSC,2150,2,Software Dev Foundations,0.14,0.35,0.22,0.04,0.16,0.0,0.0,0.1,yu-shan sun,False,CPSC-2150,2021
CPSC,2150,3,Software Dev Foundations,0.29,0.29,0.25,0.0,0.04,0.0,0.0,0.13,roger larry van scoy,False,CPSC-2150,2021
CPSC,2200,10,Problem Solving w/ Office,0.59,0.17,0.04,0.09,0.11,0.0,0.0,0.0,catherine kittelstad,False,CPSC-2200,2021
CPSC,2310,1,Intro Computer Org,0.35,0.32,0.2,0.03,0.04,0.0,0.0,0.06,yvon feaster,False,CPSC-2310,2021
CPSC,2310,2,Intro Computer Org,0.38,0.3,0.15,0.03,0.06,0.0,0.0,0.08,yvon feaster,False,CPSC-2310,2021
CPSC,2910,1,Prof Issues I,0.86,0.05,0.05,0.0,0.0,0.0,0.0,0.05,catherine kittelstad,False,CPSC-2910,2021
CPSC,2910,2,Prof Issues I,0.64,0.14,0.14,0.0,0.07,0.0,0.0,0.0,catherine kittelstad,False,CPSC-2910,2021
CPSC,2910,3,Prof Issues I,0.57,0.3,0.04,0.04,0.0,0.0,0.0,0.04,catherine kittelstad,False,CPSC-2910,2021
CPSC,2910,4,Prof Issues I,0.68,0.25,0.07,0.0,0.0,0.0,0.0,0.0,constance taylor,False,CPSC-2910,2021
CPSC,2920,1,"Computing, Ethics & Societ",0.8,0.14,0.04,0.0,0.01,0.0,0.0,0.0,mitch shue,False,CPSC-2920,2021
CPSC,3120,1,Design Analysis of Algorith,0.49,0.29,0.07,0.01,0.1,0.0,0.0,0.04,pradip srimani,False,CPSC-3120,2021
CPSC,3220,1,Intro to Operating Systems,0.47,0.25,0.2,0.01,0.06,0.0,0.0,0.0,svetlana drachova,False,CPSC-3220,2021
CPSC,3300,1,Computer Systems Org,0.44,0.15,0.2,0.12,0.08,0.0,0.0,0.0,mark smotherman,False,CPSC-3300,2021
CPSC,3500,1,Foundations of Computer,0.27,0.51,0.15,0.05,0.0,0.0,0.0,0.02,wayne goddard,False,CPSC-3500,2021
CPSC,3500,2,Foundations of Computer,0.7,0.27,0.03,0.0,0.0,0.0,0.0,0.0,yin yang,False,CPSC-3500,2021
CPSC,3520,1,Programming Systems,0.7,0.27,0.03,0.0,0.01,0.0,0.0,0.0,walter ligon,False,CPSC-3520,2021
CPSC,3600,1,Network Programming,0.52,0.24,0.12,0.03,0.07,0.0,0.0,0.02,svetlana drachova,False,CPSC-3600,2021
CPSC,3600,2,Network Programming,0.61,0.22,0.1,0.02,0.02,0.0,0.0,0.03,long cheng,False,CPSC-3600,2021
CPSC,3710,1,Systems Analysis,0.43,0.39,0.16,0.0,0.0,0.0,0.0,0.02,roger larry van scoy,False,CPSC-3710,2021
CPSC,3720,1,Software Engineering,0.46,0.48,0.06,0.0,0.0,0.0,0.0,0.0,constance taylor,False,CPSC-3720,2021
CPSC,3720,2,Software Engineering,0.53,0.31,0.1,0.02,0.04,0.0,0.0,0.0,julian langston brinkley,False,CPSC-3720,2021
CPSC,4050,1,Computer Graphics,0.35,0.29,0.06,0.0,0.06,0.0,0.0,0.18,daljit singh dhillon,False,CPSC-4050,2021
CPSC,4110,1,Virtual Reality Systems,0.38,0.38,0.12,0.02,0.0,0.0,0.0,0.1,andrew robb,False,CPSC-4110,2021
CPSC,4140,1,Human and Computer Inte,0.8,0.09,0.06,0.0,0.0,0.0,0.0,0.06,sabarish babu,False,CPSC-4140,2021
CPSC,4180,1,Usable Privacy and Securit,0.74,0.11,0.08,0.03,0.03,0.0,0.0,0.03,kelly caine,False,CPSC-4180,2021
CPSC,4200,1,Computer Security Principl,0.64,0.36,0.0,0.0,0.0,0.0,0.0,0.0,zhenkai zhang,False,CPSC-4200,2021
CPSC,4300,1,Applied Data Science,0.69,0.25,0.06,0.0,0.0,0.0,0.0,0.0,nina christine hubig,False,CPSC-4300,2021
CPSC,4430,1,Machine Learning: Impl &,0.7,0.24,0.05,0.0,0.0,0.0,0.0,0.0,nianyi li,False,CPSC-4430,2021
CPSC,4440,1,Cloud Computing Architect,0.48,0.5,0.0,0.0,0.02,0.0,0.0,0.0,mitch shue,False,CPSC-4440,2021
CPSC,4620,1,Database Management Sys,0.23,0.34,0.2,0.17,0.03,0.0,0.0,0.03,zijun wang,False,CPSC-4620,2021
CPSC,4620,2,Database Management Sys,0.53,0.27,0.2,0.0,0.0,0.0,0.0,0.0,constance taylor,False,CPSC-4620,2021
CPSC,4720,1,Software Devel Methodolg,0.58,0.32,0.06,0.0,0.0,0.0,0.0,0.03,paige ann rodeghero,False,CPSC-4720,2021
CPSC,4820,2,ST: Computer Vision,0.58,0.08,0.08,0.0,0.0,0.0,0.0,0.25,andrew duchowski,False,CPSC-4820,2021
CPSC,4820,4,ST: AI Unmanned Vech,0.27,0.18,0.18,0.09,0.05,0.0,0.0,0.23,abolfazl razi,False,CPSC-4820,2021
CPSC,4890,1,Programming Team Semin,0.53,0.27,0.2,0.0,0.0,0.0,0.0,0.0,brian dean,False,CPSC-4890,2021
CPSC,4910,1,Professional Issues II,0.6,0.31,0.1,0.0,0.0,0.0,0.0,0.0,roger larry van scoy,False,CPSC-4910,2021
CPSC,4910,2,Professional Issues II,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,carrie lynn russell,False,CPSC-4910,2021
CPSC,6110,1,Virtual Reality Systems,0.58,0.33,0.0,0.0,0.0,0.0,0.0,0.08,andrew robb,False,CPSC-6110,2021
CPSC,6140,1,Human and Computer Inte,0.69,0.23,0.0,0.0,0.0,0.0,0.0,0.08,sabarish babu,False,CPSC-6140,2021
CPSC,6300,1,Applied Data Science,0.83,0.11,0.0,0.0,0.0,0.0,0.0,0.06,nina christine hubig,False,CPSC-6300,2021
CPSC,6440,1,Cloud Computing Architect,0.86,0.14,0.0,0.0,0.0,0.0,0.0,0.0,mitch shue,False,CPSC-6440,2021
CPSC,6620,1,Database Management Sys,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,zijun wang,False,CPSC-6620,2021
CPSC,6810,301,MSCS Ready: Module 3,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2021
CPSC,6810,302,MSCS Ready: Module 4,0.17,0.33,0.0,0.0,0.08,0.0,0.0,0.0,eileen kraemer,False,CPSC-6810,2021
CPSC,6820,4,ST: AI Unmanned Vech,0.67,0.22,0.0,0.0,0.0,0.0,0.0,0.11,abolfazl razi,False,CPSC-6820,2021
CPSC,8050,1,Adv Comp Graphics,0.29,0.43,0.0,0.0,0.14,0.0,0.0,0.14,daljit singh dhillon,False,CPSC-8050,2021
CPSC,8400,1,Design & Anlys of Algorith,0.1,0.35,0.2,0.0,0.1,0.0,0.0,0.25,brian dean,False,CPSC-8400,2021
CPSC,8420,1,Advanced Machine Learnin,0.68,0.1,0.06,0.0,0.03,0.0,0.0,0.13,kai liu,False,CPSC-8420,2021
CPSC,8430,1,Deep Learning,0.65,0.2,0.05,0.0,0.0,0.0,0.0,0.1,feng luo,False,CPSC-8430,2021
CPSC,8650,1,Data Mining,0.49,0.49,0.03,0.0,0.0,0.0,0.0,0.0,zijun wang,False,CPSC-8650,2021
CPSC,8720,1,Software Spec & Design Te,0.39,0.35,0.04,0.0,0.0,0.0,0.0,0.22,murali sitaraman,False,CPSC-8720,2021
CPSC,8810,1,Select Topic: HPC,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,shuangshuang jin,False,CPSC-8810,2021
CPSC,8830,1,Malware Reverse Engineer,0.82,0.0,0.09,0.0,0.0,0.0,0.0,0.09,richard brooks,False,CPSC-8830,2021
CPSC,8880,31,Directed Projects,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,mark smotherman,False,CPSC-8880,2021
CPSC,9500,1,School of Computing Semi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kai liu,False,CPSC-9500,2021
CPSC,9500,2,The School of Computing S,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kai liu,False,CPSC-9500,2021
CPSC,9500,6,Visual Computing Seminar,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,federico iuricich,False,CPSC-9500,2021
CPSC,9500,8,Human Fact Soft Eng,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,paige ann rodeghero,False,CPSC-9500,2021
CPSC,9500,844,School of Computing Semi,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,kai liu,False,CPSC-9500,2021
CPSC,9910,5,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,long cheng,False,CPSC-9910,2021
CPSC,9910,23,Doctoral Dissertation Rese,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,feng luo,False,CPSC-9910,2021
CRP,2010,1,"Cities, Technology and Soci",0.27,0.46,0.17,0.0,0.04,0.0,0.0,0.04,eric morris,False,CRP-2010,2021
CRP,8020,1,Place Making for the Built,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,luis ramos santiago,False,CRP-8020,2021
CRP,8130,1,Fund of Transportation Pla,0.38,0.63,0.0,0.0,0.0,0.0,0.0,0.0,eric morris,False,CRP-8130,2021
CRP,8420,1,Coastal Resilience and Haz,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0.0,caitlin dyckman,False,CRP-8420,2021
CSM,2010,1,Structures I,0.35,0.35,0.22,0.04,0.0,0.0,0.0,0.04,shima clarke,False,CSM-2010,2021
CSM,2010,401,Structures I,0.17,0.33,0.25,0.08,0.08,0.0,0.0,0.08,shima clarke,False,CSM-2010,2021
CSM,2040,401,Cont Documents,0.65,0.24,0.09,0.0,0.03,0.0,0.0,0.0,harnish sharma,False,CSM-2040,2021
CSM,2050,1,Mats & Methods II,0.15,0.63,0.22,0.0,0.0,0.0,0.0,0.0,dhaval gajjar,False,CSM-2050,2021
CSM,2050,401,Mats & Methods II,0.29,0.36,0.29,0.07,0.0,0.0,0.0,0.0,craig townsend,False,CSM-2050,2021
CSM,2070,401,Construction Industry Semi,0.82,0.11,0.0,0.07,0.0,0.0,0.0,0.0,leslie armstrong,False,CSM-2070,2021
CSM,3040,1,Environmental Systems I,0.19,0.35,0.42,0.0,0.04,0.0,0.0,0.0,joseph burgett,False,CSM-3040,2021
CSM,3040,401,Environmental Systems I,0.09,0.55,0.27,0.0,0.09,0.0,0.0,0.0,joseph burgett,False,CSM-3040,2021
CSM,3050,1,Environmental Systems II,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,alastair boulding,False,CSM-3050,2021
CSM,3050,401,Environmental Systems II,0.0,0.31,0.38,0.15,0.08,0.0,0.0,0.08,joseph burgett,False,CSM-3050,2021
CSM,3060,1,Emerging Tech in Construc,0.89,0.07,0.04,0.0,0.0,0.0,0.0,0.0,harnish sharma,False,CSM-3060,2021
CSM,3070,1,Sustainable Construction,0.74,0.24,0.02,0.0,0.0,0.0,0.0,0.0,harnish sharma,False,CSM-3070,2021
CSM,3510,1,Construction Estimating,0.32,0.59,0.09,0.0,0.0,0.0,0.0,0.0,arup bhattacharya,False,CSM-3510,2021
CSM,3510,401,Construction Estimating,0.14,0.67,0.05,0.05,0.0,0.0,0.0,0.1,seyed hossein mussavi rizi,False,CSM-3510,2021
CSM,3520,1,Const Scheduling,0.47,0.5,0.03,0.0,0.0,0.0,0.0,0.0,dennis bausman,False,CSM-3520,2021
